Count_cell_all,Count_cell_final,FileName_PM,FileName_TOTAL,FileName_nucleus,FileName_nucleus_cell_final_outline,FileName_score_bw,ImageNumber,ImageQuality_PowerLogLogSlope_nucleus,Intensity_MedianIntensity_PM_bgCorr_bgMask,Intensity_MedianIntensity_TOTAL_bgCorr_bgMask,Mean_cell_final_Intensity_IntegratedIntensity_PM_bgCorr_intraimage,Mean_cell_final_Intensity_IntegratedIntensity_TOTAL_bgCorr_intraimage,Mean_cell_final_Math_cytoplasmAbundance,Mean_cell_final_Math_ratio,Mean_nucleus_final_AreaShape_Area,Mean_nucleus_final_AreaShape_Center_X,Mean_nucleus_final_AreaShape_Center_Y,Mean_nucleus_final_AreaShape_Compactness,Mean_nucleus_final_AreaShape_Eccentricity,Mean_nucleus_final_AreaShape_EulerNumber,Mean_nucleus_final_AreaShape_Extent,Mean_nucleus_final_AreaShape_FormFactor,Mean_nucleus_final_AreaShape_MajorAxisLength,Mean_nucleus_final_AreaShape_MaxFeretDiameter,Mean_nucleus_final_AreaShape_MaximumRadius,Mean_nucleus_final_AreaShape_MeanRadius,Mean_nucleus_final_AreaShape_MedianRadius,Mean_nucleus_final_AreaShape_MinFeretDiameter,Mean_nucleus_final_AreaShape_MinorAxisLength,Mean_nucleus_final_AreaShape_Orientation,Mean_nucleus_final_AreaShape_Perimeter,Mean_nucleus_final_AreaShape_Solidity,Median_cell_final_Intensity_IntegratedIntensity_PM_bgCorr_intraimage,Median_cell_final_Intensity_IntegratedIntensity_TOTAL_bgCorr_intraimage,Median_cell_final_Math_cytoplasmAbundance,Median_cell_final_Math_ratio,Metadata_Channel,Metadata_FileLocation,Metadata_gene,Metadata_imageBaseName,Metadata_pathBase,Metadata_plateName,Metadata_platePath,Metadata_plateRepl,Metadata_posNum,Metadata_posPath,Metadata_siRNA,Metadata_wellNum,Metadata_wellPath,PathName_PM,PathName_TOTAL,PathName_nucleus,PathName_nucleus_cell_final_outline,Treatment
177,54,myplate_01--CD4--320--W322--P01--PM.tif,myplate_01--CD4--320--W322--P01--TOTAL.tif,myplate_01--CD4--320--W322--P01--DNA.tif,myplate_01--CD4--320--W322--P01--outlines.tif,myplate_01--CD4--320--W322--P01--score.tif,322,-1.75457178501,0.000356984790415,0.000260250177234,12.0100814925,15.8775620323,1,0.879636274322,1441.74074074,668.796296296,503.166666667,1.02755393798,0.514449811127,1,0.761808177299,0.871969902547,46.5926091819,46.5494879437,18.9794329571,7.0849188423,6.28131020239,38.1863107147,38.8816679068,-10.6020967171,142.942,0.961945036628,9.7613260129,13.467437326,1,0.935408102371,NA,NA,CD4,myplate_01--CD4--320--W322--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CD4--320,320,322,W322--CD4--320,C:\tutorial\myplate_01\W322--CD4--320\P01--CD4--320,C:\tutorial\myplate_01\W322--CD4--320\P01--CD4--320,C:\tutorial\myplate_01\W322--CD4--320\P01--CD4--320,C:\tutorial\myplate_01--cellprofiler\W322--CD4--320\P01--CD4--320,CD4_320
183,63,myplate_01--PML--327--W323--P01--PM.tif,myplate_01--PML--327--W323--P01--TOTAL.tif,myplate_01--PML--327--W323--P01--DNA.tif,myplate_01--PML--327--W323--P01--outlines.tif,myplate_01--PML--327--W323--P01--score.tif,323,-1.85339383786,0.000280689680949,0.000229732133448,11.9710646617,21.6077580256,1,0.737095704908,1325.14285714,596.492063492,500.047619048,1.03820991135,0.545105841408,1,0.75242912603,0.851332798634,45.1123469396,45.0903018545,17.7195470419,6.6726836804,5.93132876903,36.0864194288,36.6576229281,-11.6680544981,138.13047619,0.956277847136,9.66520182136,15.5042957859,1,0.781797477288,NA,NA,PML,myplate_01--PML--327--W323--P01,C:\tutorial,myplate,myplate_01,1,1,P01--PML--327,327,323,W323--PML--327,C:\tutorial\myplate_01\W323--PML--327\P01--PML--327,C:\tutorial\myplate_01\W323--PML--327\P01--PML--327,C:\tutorial\myplate_01\W323--PML--327\P01--PML--327,C:\tutorial\myplate_01--cellprofiler\W323--PML--327\P01--PML--327,PML_327
183,46,myplate_01--PTPN1--199--W324--P01--PM.tif,myplate_01--PTPN1--199--W324--P01--TOTAL.tif,myplate_01--PTPN1--199--W324--P01--DNA.tif,myplate_01--PTPN1--199--W324--P01--outlines.tif,myplate_01--PTPN1--199--W324--P01--score.tif,324,-1.76058623662,0.000326466746628,0.000275509199128,10.8189000121,15.498495955,1,0.880843319888,1379.15217391,701.326086957,394.956521739,1.02541412771,0.525104115723,1,0.756671780334,0.87216047719,45.4859099108,45.2698355659,18.6266873238,6.96289765216,6.19233853959,37.2457445149,38.1662567897,1.00367867192,139.818347826,0.961923088723,10.5126651288,12.1132142816,1,0.784253042736,NA,NA,PTPN1,myplate_01--PTPN1--199--W324--P01,C:\tutorial,myplate,myplate_01,1,1,P01--PTPN1--199,199,324,W324--PTPN1--199,C:\tutorial\myplate_01\W324--PTPN1--199\P01--PTPN1--199,C:\tutorial\myplate_01\W324--PTPN1--199\P01--PTPN1--199,C:\tutorial\myplate_01\W324--PTPN1--199\P01--PTPN1--199,C:\tutorial\myplate_01--cellprofiler\W324--PTPN1--199\P01--PTPN1--199,PTPN1_199
197,90,myplate_01--ERCC3--237--W325--P01--PM.tif,myplate_01--ERCC3--237--W325--P01--TOTAL.tif,myplate_01--ERCC3--237--W325--P01--DNA.tif,myplate_01--ERCC3--237--W325--P01--outlines.tif,myplate_01--ERCC3--237--W325--P01--score.tif,325,-1.83488376709,0.000234912615269,0.000244991155341,12.7434826865,18.8399153897,1,0.887793040562,1291.2,634.9,439.6,1.02601387612,0.523813058436,1,0.764193867945,0.875115486829,44.2437965909,44.1859124471,18.1353145279,6.77202327353,6.02027573028,36.158187642,36.8499511221,2.28395700184,135.271266667,0.960948153676,11.858388348,14.1617305778,1,0.852675532211,NA,NA,ERCC3,myplate_01--ERCC3--237--W325--P01,C:\tutorial,myplate,myplate_01,1,1,P01--ERCC3--237,237,325,W325--ERCC3--237,C:\tutorial\myplate_01\W325--ERCC3--237\P01--ERCC3--237,C:\tutorial\myplate_01\W325--ERCC3--237\P01--ERCC3--237,C:\tutorial\myplate_01\W325--ERCC3--237\P01--ERCC3--237,C:\tutorial\myplate_01--cellprofiler\W325--ERCC3--237\P01--ERCC3--237,ERCC3_237
193,81,myplate_01--LIF--276--W326--P01--PM.tif,myplate_01--LIF--276--W326--P01--TOTAL.tif,myplate_01--LIF--276--W326--P01--DNA.tif,myplate_01--LIF--276--W326--P01--outlines.tif,myplate_01--LIF--276--W326--P01--score.tif,326,-1.81735898611,0.000250171637163,0.000199214089662,13.8007809231,21.7752315397,1,0.886647091575,1431.44444444,642.827160494,490.49382716,1.03562916175,0.556955036456,1,0.751136587206,0.865771006391,47.2634699521,47.049849368,18.7043180965,7.01282734022,6.24219646816,37.5661919188,38.2119125285,-8.88227589751,143.23891358,0.961030611306,13.2388033909,16.1941865468,1,0.961937375529,NA,NA,LIF,myplate_01--LIF--276--W326--P01,C:\tutorial,myplate,myplate_01,1,1,P01--LIF--276,276,326,W326--LIF--276,C:\tutorial\myplate_01\W326--LIF--276\P01--LIF--276,C:\tutorial\myplate_01\W326--LIF--276\P01--LIF--276,C:\tutorial\myplate_01\W326--LIF--276\P01--LIF--276,C:\tutorial\myplate_01--cellprofiler\W326--LIF--276\P01--LIF--276,LIF_276
157,84,myplate_01--scrambled--control--W327--P01--PM.tif,myplate_01--scrambled--control--W327--P01--TOTAL.tif,myplate_01--scrambled--control--W327--P01--DNA.tif,myplate_01--scrambled--control--W327--P01--outlines.tif,myplate_01--scrambled--control--W327--P01--score.tif,327,-1.8221368679,0.000173876527697,0.000153437023982,15.8078599983,19.7883480232,1,1.03942496128,1373.92857143,523.083333333,460.333333333,1.03830105436,0.528596824868,1,0.750212034543,0.858282765429,45.9709230662,45.6672961401,18.234620342,6.84344187894,6.06273981405,37.0448331964,37.7113463007,2.68003619366,141.052095238,0.956731072117,14.7643934491,13.8009382975,1,1.12323344933,NA,NA,scrambled,myplate_01--scrambled--control--W327--P01,C:\tutorial,myplate,myplate_01,1,1,P01--scrambled--control,control,327,W327--scrambled--control,C:\tutorial\myplate_01\W327--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01\W327--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01\W327--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01--cellprofiler\W327--scrambled--control\P01--scrambled--control,scrambled_control
155,69,myplate_01--LIF--276--W328--P01--PM.tif,myplate_01--LIF--276--W328--P01--TOTAL.tif,myplate_01--LIF--276--W328--P01--DNA.tif,myplate_01--LIF--276--W328--P01--outlines.tif,myplate_01--LIF--276--W328--P01--score.tif,328,-1.81034316343,0.000295948702842,0.000229732133448,14.8163520386,23.3418252432,1,0.93358578775,1289.86956522,505.420289855,415.492753623,1.03218961538,0.529715405132,1,0.754541886503,0.863058678339,44.381265893,44.4570358197,17.8835866943,6.69472151864,5.93787967172,35.9778744958,36.6778933394,-12.7635807216,136.080492754,0.958536645544,13.8827498369,15.722606713,1,0.954868466491,NA,NA,LIF,myplate_01--LIF--276--W328--P01,C:\tutorial,myplate,myplate_01,1,1,P01--LIF--276,276,328,W328--LIF--276,C:\tutorial\myplate_01\W328--LIF--276\P01--LIF--276,C:\tutorial\myplate_01\W328--LIF--276\P01--LIF--276,C:\tutorial\myplate_01\W328--LIF--276\P01--LIF--276,C:\tutorial\myplate_01--cellprofiler\W328--LIF--276\P01--LIF--276,LIF_276
212,96,myplate_01--TP73--513--W329--P01--PM.tif,myplate_01--TP73--513--W329--P01--TOTAL.tif,myplate_01--TP73--513--W329--P01--DNA.tif,myplate_01--TP73--513--W329--P01--outlines.tif,myplate_01--TP73--513--W329--P01--score.tif,329,-1.78744919384,0.000265430659056,0.000229732133448,13.9407470022,19.1521064469,1,0.879184943376,1347.22916667,668.125,386.145833333,1.04298272081,0.553703541019,1,0.744472463495,0.852665709243,46.0100227218,45.9880588209,17.8758585795,6.72423882196,5.97593774026,36.2496166598,36.8021083075,-1.42485373005,139.729291667,0.95573145427,11.9147250152,14.4487071102,1,0.882869259331,NA,NA,TP73,myplate_01--TP73--513--W329--P01,C:\tutorial,myplate,myplate_01,1,1,P01--TP73--513,513,329,W329--TP73--513,C:\tutorial\myplate_01\W329--TP73--513\P01--TP73--513,C:\tutorial\myplate_01\W329--TP73--513\P01--TP73--513,C:\tutorial\myplate_01\W329--TP73--513\P01--TP73--513,C:\tutorial\myplate_01--cellprofiler\W329--TP73--513\P01--TP73--513,TP73_513
221,87,myplate_01--CDK7--461--W330--P01--PM.tif,myplate_01--CDK7--461--W330--P01--TOTAL.tif,myplate_01--CDK7--461--W330--P01--DNA.tif,myplate_01--CDK7--461--W330--P01--outlines.tif,myplate_01--CDK7--461--W330--P01--score.tif,330,-1.73377875952,0.000250171637163,0.000183955067769,10.794379624,22.5616266293,1,0.662015802525,1375.14942529,755.965517241,479.356321839,1.03820700729,0.51916225913,1,0.744137751876,0.840740560981,45.8410807427,46.0102562837,18.2089800489,6.77495646014,6.03211442721,37.348970111,37.9893806659,3.25401306337,142.730183908,0.95272405164,9.87733312603,15.2468914445,1,0.702155638653,NA,NA,CDK7,myplate_01--CDK7--461--W330--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CDK7--461,461,330,W330--CDK7--461,C:\tutorial\myplate_01\W330--CDK7--461\P01--CDK7--461,C:\tutorial\myplate_01\W330--CDK7--461\P01--CDK7--461,C:\tutorial\myplate_01\W330--CDK7--461\P01--CDK7--461,C:\tutorial\myplate_01--cellprofiler\W330--CDK7--461\P01--CDK7--461,CDK7_461
288,99,myplate_01--scrambled--control--W331--P01--PM.tif,myplate_01--scrambled--control--W331--P01--TOTAL.tif,myplate_01--scrambled--control--W331--P01--DNA.tif,myplate_01--scrambled--control--W331--P01--outlines.tif,myplate_01--scrambled--control--W331--P01--score.tif,331,-1.74909135787,0.000570611096919,0.000290768221021,8.69068567327,18.9339442672,1,0.593931218784,1279.06060606,728.323232323,483.414141414,1.03395622579,0.522001534515,1,0.760758191541,0.862861844577,44.2737524374,44.2012205887,17.7448776841,6.64782739208,5.927012491,35.826532989,36.4900999112,5.17316111081,135.584060606,0.95846433396,8.57131311158,15.349370705,1,0.598041753577,NA,NA,scrambled,myplate_01--scrambled--control--W331--P01,C:\tutorial,myplate,myplate_01,1,1,P01--scrambled--control,control,331,W331--scrambled--control,C:\tutorial\myplate_01\W331--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01\W331--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01\W331--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01--cellprofiler\W331--scrambled--control\P01--scrambled--control,scrambled_control
154,60,myplate_01--RICTOR--497--W332--P01--PM.tif,myplate_01--RICTOR--497--W332--P01--TOTAL.tif,myplate_01--RICTOR--497--W332--P01--DNA.tif,myplate_01--RICTOR--497--W332--P01--outlines.tif,myplate_01--RICTOR--497--W332--P01--score.tif,332,-1.86852637726,0.000341725768521,0.000275509199128,11.1307271439,21.8925215917,1,0.768034775484,1334.26666667,697.016666667,480.25,1.03346358186,0.535758762937,1,0.754258557642,0.868162754796,45.5161091822,45.2915169333,18.1428035824,6.80634527173,6.0822772258,36.3283140247,36.992995718,11.751968057,137.954433333,0.959896081707,10.3938660203,14.7569694008,1,0.694963883295,NA,NA,RICTOR,myplate_01--RICTOR--497--W332--P01,C:\tutorial,myplate,myplate_01,1,1,P01--RICTOR--497,497,332,W332--RICTOR--497,C:\tutorial\myplate_01\W332--RICTOR--497\P01--RICTOR--497,C:\tutorial\myplate_01\W332--RICTOR--497\P01--RICTOR--497,C:\tutorial\myplate_01\W332--RICTOR--497\P01--RICTOR--497,C:\tutorial\myplate_01--cellprofiler\W332--RICTOR--497\P01--RICTOR--497,RICTOR_497
171,60,myplate_01--RPA1--163--W333--P01--PM.tif,myplate_01--RPA1--163--W333--P01--TOTAL.tif,myplate_01--RPA1--163--W333--P01--DNA.tif,myplate_01--RPA1--163--W333--P01--outlines.tif,myplate_01--RPA1--163--W333--P01--score.tif,333,-1.81006880289,0.000295948702842,0.000229732133448,12.9083701803,21.2768244856,1,0.869282720657,1402.21666667,746.183333333,515.116666667,1.04002092919,0.541744730347,1,0.757175437835,0.856553839535,46.6313796549,46.5809505364,18.1306360587,6.84488656732,6.06246024422,36.946676341,37.5779006422,-9.15890257592,142.022366667,0.957503744819,12.6013965332,15.5967882911,1,0.899515079574,NA,NA,RPA1,myplate_01--RPA1--163--W333--P01,C:\tutorial,myplate,myplate_01,1,1,P01--RPA1--163,163,333,W333--RPA1--163,C:\tutorial\myplate_01\W333--RPA1--163\P01--RPA1--163,C:\tutorial\myplate_01\W333--RPA1--163\P01--RPA1--163,C:\tutorial\myplate_01\W333--RPA1--163\P01--RPA1--163,C:\tutorial\myplate_01--cellprofiler\W333--RPA1--163\P01--RPA1--163,RPA1_163
134,45,myplate_01--FGFR1--324--W334--P01--PM.tif,myplate_01--FGFR1--324--W334--P01--TOTAL.tif,myplate_01--FGFR1--324--W334--P01--DNA.tif,myplate_01--FGFR1--324--W334--P01--outlines.tif,myplate_01--FGFR1--324--W334--P01--score.tif,334,-1.82613209828,0.000341725768521,0.000244991155341,11.3836691416,17.0374112752,1,0.84266501448,1353.93333333,707.844444444,419.888888889,1.02680981962,0.515812852492,1,0.759097737552,0.870058658994,45.1629251069,45.1022126737,18.4995176152,6.89177611861,6.11888577022,37.1854647592,37.8778887686,-9.08076813119,139.064311111,0.959484795864,10.7685663763,13.0614024629,1,0.716224621416,NA,NA,FGFR1,myplate_01--FGFR1--324--W334--P01,C:\tutorial,myplate,myplate_01,1,1,P01--FGFR1--324,324,334,W334--FGFR1--324,C:\tutorial\myplate_01\W334--FGFR1--324\P01--FGFR1--324,C:\tutorial\myplate_01\W334--FGFR1--324\P01--FGFR1--324,C:\tutorial\myplate_01\W334--FGFR1--324\P01--FGFR1--324,C:\tutorial\myplate_01--cellprofiler\W334--FGFR1--324\P01--FGFR1--324,FGFR1_324
186,61,myplate_01--COPZ1--908--W335--P01--PM.tif,myplate_01--COPZ1--908--W335--P01--TOTAL.tif,myplate_01--COPZ1--908--W335--P01--DNA.tif,myplate_01--COPZ1--908--W335--P01--outlines.tif,myplate_01--COPZ1--908--W335--P01--score.tif,335,-1.85314144683,0.000341725768521,0.000229732133448,12.4368383494,20.2645497828,1,0.732429252502,1367.63934426,701.655737705,511.196721311,1.03247560736,0.526331435877,1,0.758992320596,0.860582358803,45.6428210973,45.6166157205,18.2914344922,6.85050717321,6.09520603203,36.8210903494,37.7018397924,-6.62142266565,140.103442623,0.957978886315,9.11149779218,14.8492259523,1,0.591447535569,NA,NA,COPZ1,myplate_01--COPZ1--908--W335--P01,C:\tutorial,myplate,myplate_01,1,1,P01--COPZ1--908,908,335,W335--COPZ1--908,C:\tutorial\myplate_01\W335--COPZ1--908\P01--COPZ1--908,C:\tutorial\myplate_01\W335--COPZ1--908\P01--COPZ1--908,C:\tutorial\myplate_01\W335--COPZ1--908\P01--COPZ1--908,C:\tutorial\myplate_01--cellprofiler\W335--COPZ1--908\P01--COPZ1--908,COPZ1_908
209,51,myplate_01--DEC1--468--W336--P01--PM.tif,myplate_01--DEC1--468--W336--P01--TOTAL.tif,myplate_01--DEC1--468--W336--P01--DNA.tif,myplate_01--DEC1--468--W336--P01--outlines.tif,myplate_01--DEC1--468--W336--P01--score.tif,9,-1.78230384527,0.000280689680949,0.000229732133448,13.0872949002,16.9850865918,1,0.919453098701,1375.47058824,545.274509804,425.960784314,1.03511891309,0.541458788925,1,0.749425562503,0.861515726345,46.0706227856,46.0129132098,18.3200462549,6.85830202814,6.1020767013,37.2322434502,37.8133013928,15.9198726934,140.894039216,0.958490644265,11.2719006101,13.0173955262,1,0.984213397635,NA,NA,DEC1,myplate_01--DEC1--468--W336--P01,C:\tutorial,myplate,myplate_01,1,1,P01--DEC1--468,468,336,W336--DEC1--468,C:\tutorial\myplate_01\W336--DEC1--468\P01--DEC1--468,C:\tutorial\myplate_01\W336--DEC1--468\P01--DEC1--468,C:\tutorial\myplate_01\W336--DEC1--468\P01--DEC1--468,C:\tutorial\myplate_01--cellprofiler\W336--DEC1--468\P01--DEC1--468,DEC1_468
169,90,myplate_01--GSTM3--645--W337--P01--PM.tif,myplate_01--GSTM3--645--W337--P01--TOTAL.tif,myplate_01--GSTM3--645--W337--P01--DNA.tif,myplate_01--GSTM3--645--W337--P01--outlines.tif,myplate_01--GSTM3--645--W337--P01--score.tif,337,-1.75478093835,0.000356984790415,0.000244991155341,14.3689486944,20.4511866139,1,0.999746930066,1384.11111111,840.688888889,417.3,1.03255961014,0.544782850222,1,0.754708662122,0.864272033111,46.2776296649,46.1988690178,18.4510370798,6.92401094513,6.14501685445,37.1983613838,37.7340236234,-7.59546061645,140.922333333,0.96025712403,13.664072182,13.4280768018,1,0.970557133749,NA,NA,GSTM3,myplate_01--GSTM3--645--W337--P01,C:\tutorial,myplate,myplate_01,1,1,P01--GSTM3--645,645,337,W337--GSTM3--645,C:\tutorial\myplate_01\W337--GSTM3--645\P01--GSTM3--645,C:\tutorial\myplate_01\W337--GSTM3--645\P01--GSTM3--645,C:\tutorial\myplate_01\W337--GSTM3--645\P01--GSTM3--645,C:\tutorial\myplate_01--cellprofiler\W337--GSTM3--645\P01--GSTM3--645,GSTM3_645
185,61,myplate_01--POLA1--992--W338--P01--PM.tif,myplate_01--POLA1--992--W338--P01--TOTAL.tif,myplate_01--POLA1--992--W338--P01--DNA.tif,myplate_01--POLA1--992--W338--P01--outlines.tif,myplate_01--POLA1--992--W338--P01--score.tif,338,-1.77323798059,0.000219653593376,0.000214473111555,13.5740841222,19.2367427894,1,1.06814010464,1383.95081967,651.868852459,464.393442623,1.02734769267,0.515520895725,1,0.765764169987,0.879316930083,45.9839983656,45.7140027258,18.7320250935,7.00949483318,6.24563566377,37.4369196136,38.2138410968,6.51171163806,140.317081967,0.963621020212,14.3894255313,12.2536049876,1,1.10819577506,NA,NA,POLA1,myplate_01--POLA1--992--W338--P01,C:\tutorial,myplate,myplate_01,1,1,P01--POLA1--992,992,338,W338--POLA1--992,C:\tutorial\myplate_01\W338--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01\W338--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01\W338--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01--cellprofiler\W338--POLA1--992\P01--POLA1--992,POLA1_992
132,61,myplate_01--NBN--581--W339--P01--PM.tif,myplate_01--NBN--581--W339--P01--TOTAL.tif,myplate_01--NBN--581--W339--P01--DNA.tif,myplate_01--NBN--581--W339--P01--outlines.tif,myplate_01--NBN--581--W339--P01--score.tif,339,-1.82204138033,0.000234912615269,0.000214473111555,15.0218967405,21.540527916,1,0.981919227419,1251.1147541,761.737704918,516.983606557,1.03269438779,0.547182330674,1,0.750959542871,0.863256742312,43.8034060392,43.8540836028,17.5248109639,6.58293466682,5.84206272562,35.3930016602,35.9907730197,-3.54825541915,133.94557377,0.957218306507,12.7392532267,14.896940791,1,0.932727973321,NA,NA,NBN,myplate_01--NBN--581--W339--P01,C:\tutorial,myplate,myplate_01,1,1,P01--NBN--581,581,339,W339--NBN--581,C:\tutorial\myplate_01\W339--NBN--581\P01--NBN--581,C:\tutorial\myplate_01\W339--NBN--581\P01--NBN--581,C:\tutorial\myplate_01\W339--NBN--581\P01--NBN--581,C:\tutorial\myplate_01--cellprofiler\W339--NBN--581\P01--NBN--581,NBN_581
153,61,myplate_01--DHFR--734--W340--P01--PM.tif,myplate_01--DHFR--734--W340--P01--TOTAL.tif,myplate_01--DHFR--734--W340--P01--DNA.tif,myplate_01--DHFR--734--W340--P01--outlines.tif,myplate_01--DHFR--734--W340--P01--score.tif,340,-1.78895611772,0.000280689680949,0.000229732133448,13.5039811002,23.4514445521,1,0.844748546783,1354.60655738,795.868852459,433.573770492,1.03096554729,0.534044866135,1,0.757142717784,0.85944628551,45.4489263323,45.5013505271,18.2648041702,6.85242062113,6.11639089564,36.8433976354,37.6229903156,1.54812751486,139.69642623,0.958576183869,12.5601894746,17.0758988294,1,0.857567924493,NA,NA,DHFR,myplate_01--DHFR--734--W340--P01,C:\tutorial,myplate,myplate_01,1,1,P01--DHFR--734,734,340,W340--DHFR--734,C:\tutorial\myplate_01\W340--DHFR--734\P01--DHFR--734,C:\tutorial\myplate_01\W340--DHFR--734\P01--DHFR--734,C:\tutorial\myplate_01\W340--DHFR--734\P01--DHFR--734,C:\tutorial\myplate_01--cellprofiler\W340--DHFR--734\P01--DHFR--734,DHFR_734
193,61,myplate_01--POLA1--992--W341--P01--PM.tif,myplate_01--POLA1--992--W341--P01--TOTAL.tif,myplate_01--POLA1--992--W341--P01--DNA.tif,myplate_01--POLA1--992--W341--P01--outlines.tif,myplate_01--POLA1--992--W341--P01--score.tif,341,-1.75857545266,0.000280689680949,0.000229732133448,10.6339461689,18.4785635271,1,0.794397006588,1178.86885246,772.639344262,403.393442623,1.03045148036,0.52781683943,1,0.754451722334,0.865215594447,42.3448283882,42.1350438004,16.9150047221,6.38091895299,5.70318680631,34.7126859741,35.3589416438,3.55078899491,130.413704918,0.956262760102,9.89959579986,12.9028919376,1,0.842890108244,NA,NA,POLA1,myplate_01--POLA1--992--W341--P01,C:\tutorial,myplate,myplate_01,1,1,P01--POLA1--992,992,341,W341--POLA1--992,C:\tutorial\myplate_01\W341--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01\W341--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01\W341--POLA1--992\P01--POLA1--992,C:\tutorial\myplate_01--cellprofiler\W341--POLA1--992\P01--POLA1--992,POLA1_992
215,75,myplate_01--CHEK2--844--W342--P01--PM.tif,myplate_01--CHEK2--844--W342--P01--TOTAL.tif,myplate_01--CHEK2--844--W342--P01--DNA.tif,myplate_01--CHEK2--844--W342--P01--outlines.tif,myplate_01--CHEK2--844--W342--P01--score.tif,342,-1.78203221692,0.000280689680949,0.000168696045876,9.73307224286,22.3309603932,1,0.611616989448,1195.81333333,769.68,511.986666667,1.03221802805,0.53688163429,1,0.755178544697,0.854634686587,42.5838616724,42.5527219768,16.9971961246,6.39426664101,5.71202024093,34.4727149532,35.1897121415,-2.36222135396,131.286,0.954947861581,7.7434653556,14.6648663213,1,0.502476863699,NA,NA,CHEK2,myplate_01--CHEK2--844--W342--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CHEK2--844,844,342,W342--CHEK2--844,C:\tutorial\myplate_01\W342--CHEK2--844\P01--CHEK2--844,C:\tutorial\myplate_01\W342--CHEK2--844\P01--CHEK2--844,C:\tutorial\myplate_01\W342--CHEK2--844\P01--CHEK2--844,C:\tutorial\myplate_01--cellprofiler\W342--CHEK2--844\P01--CHEK2--844,CHEK2_844
257,106,myplate_01--EEF2--505--W343--P01--PM.tif,myplate_01--EEF2--505--W343--P01--TOTAL.tif,myplate_01--EEF2--505--W343--P01--DNA.tif,myplate_01--EEF2--505--W343--P01--outlines.tif,myplate_01--EEF2--505--W343--P01--score.tif,343,-1.68965306122,0.000219653593376,0.000153437023982,9.81047695881,21.1304501036,1,0.661925290494,1317,680.226415094,502.613207547,1.03037616088,0.530645205543,1,0.75297821402,0.866316200084,44.7673882568,44.8107664366,18.1276326079,6.7741626721,6.01654995184,36.5456493751,37.1853128022,-10.4906857932,137.25045283,0.958949024299,9.72580313659,15.5436559198,1,0.648715142036,NA,NA,EEF2,myplate_01--EEF2--505--W343--P01,C:\tutorial,myplate,myplate_01,1,1,P01--EEF2--505,505,343,W343--EEF2--505,C:\tutorial\myplate_01\W343--EEF2--505\P01--EEF2--505,C:\tutorial\myplate_01\W343--EEF2--505\P01--EEF2--505,C:\tutorial\myplate_01\W343--EEF2--505\P01--EEF2--505,C:\tutorial\myplate_01--cellprofiler\W343--EEF2--505\P01--EEF2--505,EEF2_505
211,97,myplate_01--TERF1--287--W344--P01--PM.tif,myplate_01--TERF1--287--W344--P01--TOTAL.tif,myplate_01--TERF1--287--W344--P01--DNA.tif,myplate_01--TERF1--287--W344--P01--outlines.tif,myplate_01--TERF1--287--W344--P01--score.tif,344,-1.72543209049,0.000234912615269,0.000214473111555,10.0346020693,16.1539863818,1,0.78807497596,1255.87628866,693.103092784,398.12371134,1.02178727289,0.50014320491,1,0.767907217318,0.880694828737,43.1665090159,43.054636495,17.9664137265,6.70174229744,5.95257602434,35.8522422659,36.6751542821,-8.2646540467,132.958989691,0.962107098116,9.52716843411,11.9621120319,1,0.858351696075,NA,NA,TERF1,myplate_01--TERF1--287--W344--P01,C:\tutorial,myplate,myplate_01,1,1,P01--TERF1--287,287,344,W344--TERF1--287,C:\tutorial\myplate_01\W344--TERF1--287\P01--TERF1--287,C:\tutorial\myplate_01\W344--TERF1--287\P01--TERF1--287,C:\tutorial\myplate_01\W344--TERF1--287\P01--TERF1--287,C:\tutorial\myplate_01--cellprofiler\W344--TERF1--287\P01--TERF1--287,TERF1_287
